price,rooms,area,location
356.200 €,2.5 Zi.,58.51 m²,locationWien (Liesing)
234.300 €,2 Zi.,46.19 m²,locationWien (Liesing)
426.940 €,3 Zi.,56.67 m²,locationWien (Liesing)
419.000 €,3 Zi.,72.54 m²,locationTelfes im Stubai
265.000 €,3 Zi.,55 m²,locationWien (Simmering)
298.000 €,2 Zi.,53.06 m²,locationInnsbruck (Innsbruck)
475.000 €,3 Zi.,80 m²,locationWien (Landstraße)
625.000 €,3 Zi.,67.79 m²,locationWien (Penzing)
575.000 €,3 Zi.,70.13 m²,locationWien (Penzing)
294.000 €,2 Zi.,69 m²,locationWien (Währing)
990.000 €,3 Zi.,89 m²,locationFieberbrunn
765.000 €,3 Zi.,77.76 m²,locationLeogang
550.000 €,2 Zi.,73.87 m²,locationSekull
350.000 €,3 Zi.,86 m²,locationWien (Donaustadt)
379.000 €,,64 m²,locationSankt Johann im Pongau
159.000 €,2.5 Zi.,54.9 m²,locationGraz (Jakomini)
113.000 €,1.5 Zi.,38.94 m²,locationGraz (Jakomini)
213.770 €,2 Zi.,54.12 m²,locationArnoldstein
"370.000,37 €",3 Zi.,72.57 m²,locationWien (Meidling)
370.000 €,3 Zi.,72.78 m²,locationWien (Meidling)
237.000 €,4 Zi.,116.82 m²,locationKlagenfurt(Stadt) (Innere Stadt)
165.000 €,4 Zi.,104.84 m²,locationKlagenfurt(Stadt) (Innere Stadt)
209.000 €,2 Zi.,55.7 m²,locationLinz (Ufer)
209.000 €,2 Zi.,59.42 m²,locationLinz (Ufer)
199.000 €,2 Zi.,53.34 m²,locationWien (Penzing)
198.000 €,2 Zi.,55 m²,locationWien (Margareten)
399.000 €,3 Zi.,75.09 m²,"locationWien, Donaustadt (Donaustadt)"
397.320 €,2 Zi.,66.22 m²,locationTulln an der Donau
407.100 €,2 Zi.,67.85 m²,locationTulln an der Donau
383.280 €,2 Zi.,63.88 m²,locationTulln an der Donau
199.000 €,2.5 Zi.,52 m²,locationWien (Meidling)
650.000 €,3 Zi.,55 m²,locationSchladming
auf Anfrage,3 Zi.,68.12 m²,locationDornbirn
77.000 €,2 Zi.,56.72 m²,locationMureck
498.000 €,3 Zi.,82.63 m²,locationWattens
1.147.000 €,5 Zi.,143.04 m²,locationLinz (Urfahr)
897.000 €,5 Zi.,127.18 m²,locationLinz (Urfahr)
490.000 €,4 Zi.,137.59 m²,locationEben im Pongau
230.000 €,3 Zi.,60.6 m²,locationEben im Pongau
290.000 €,3 Zi.,83.21 m²,locationEben im Pongau
190.000 €,2 Zi.,49.31 m²,locationEben im Pongau
"149.000,37 €",2.5 Zi.,43.7 m²,locationWien (Favoriten)
auf Anfrage,1 Zi.,51 m²,locationWien (Hernals)
239.000 €,2 Zi.,48 m²,locationSalzburg (Salzburg)
auf Anfrage,2 Zi.,47 m²,locationNußdorf am Haunsberg
260.000 €,2.5 Zi.,54 m²,locationWien (Landstraße)
530.000 €,4.5 Zi.,115 m²,locationLaxenburg
179.000 €,2.5 Zi.,56 m²,locationWien (Floridsdorf)
379.000 €,2 Zi.,57.55 m²,"locationWien, Landstraße (Landstraße)"
399.999 €,2 Zi.,57 m²,locationWien (Ottakring)
150.000 €,1 Zi.,40 m²,"locationWien, Ottakring (Ottakring)"
279.000 €,3 Zi.,77 m²,"locationWien, Favoriten (Favoriten)"
424.500 €,3 Zi.,65.85 m²,locationWien (Floridsdorf)
319.000 €,2.5 Zi.,49 m²,"locationWien, Alsergrund (Alsergrund)"
324.950 €,4 Zi.,81 m²,"locationGraz,16.Bez.:Straßgang (Wetzelsdorf)"
245.000 €,2 Zi.,59.44 m²,locationKorneuburg
149.000 €,2 Zi.,58 m²,locationSt. Pölten (St. Pölten)
624.500 €,4 Zi.,115.44 m²,locationStraßwalchen
160.000 €,2 Zi.,55.98 m²,locationLinz (Linz)
159.000 €,2 Zi.,45 m²,locationSt. Stefan
85.800 €,2 Zi.,53.68 m²,locationSankt Paul im Lavanttal
185.000 €,2 Zi.,55.3 m²,locationGraz (Eggenberg)
auf Anfrage,2.5 Zi.,86.93 m²,locationAxams
649.000 €,5 Zi.,118.9 m²,locationDornbirn
585.000 €,2.5 Zi.,75 m²,locationObertrum am See
"469.000,52 €",3 Zi.,60.96 m²,locationWien (Liesing)
"349.000,63 €",2 Zi.,52.75 m²,locationWien (Liesing)
"309.000,52 €",2 Zi.,46.78 m²,locationWien (Liesing)
"199.000,24 €",2.5 Zi.,52.08 m²,locationWien (Favoriten)
319.000 €,4 Zi.,120 m²,locationHart bei Graz
380.000 €,2 Zi.,61 m²,locationWien (Hietzing)
209.000 €,2 Zi.,47 m²,locationMödling
333.900 €,3 Zi.,66.22 m²,locationWien (Donaustadt)
270.900 €,2 Zi.,45.59 m²,locationWien (Donaustadt)
372.500 €,3 Zi.,63.15 m²,locationWien (Donaustadt)
475.900 €,4 Zi.,82.05 m²,locationWien (Donaustadt)
669.000 €,2 Zi.,76.67 m²,locationBergheim
286.000 €,3 Zi.,75.94 m²,locationMattighofen
194.500 €,3 Zi.,79.59 m²,locationKlagenfurt (St. Peter)
190.000 €,2 Zi.,61 m²,locationBaden
199.000 €,2 Zi.,49 m²,locationTreffen
259.000 €,2 Zi.,64 m²,locationWien (Favoriten)
302.100 €,3 Zi.,80.13 m²,locationSankt Ulrich am Waasen
367.000 €,3 Zi.,71.56 m²,locationHohenems
579.800 €,3 Zi.,105.1 m²,locationWien (Donaustadt)
290.000 €,4 Zi.,95.71 m²,locationNußdorf-Debant
239.100 €,2 Zi.,57 m²,locationSankt Ulrich am Waasen
229.100 €,2 Zi.,56.63 m²,locationSankt Ulrich am Waasen
253.110 €,3 Zi.,68.35 m²,locationSankt Ulrich am Waasen
207.120 €,2 Zi.,55.63 m²,locationSankt Ulrich am Waasen
249.000 €,3 Zi.,56 m²,locationVelden am Wörther See / Augsdorf
210.000 €,2 Zi.,55.41 m²,locationGries
820.000 €,3 Zi.,100.54 m²,locationWien (Alsergrund)
165.000 €,,77 m²,locationKlagenfurt am Wörthersee (Innere Stadt)
400.000 €,2 Zi.,70 m²,locationVösendorf
99.000 €,1 Zi.,20.02 m²,locationWien (Favoriten)
250.000 €,3 Zi.,79 m²,locationKleinlobming
125.000 €,2 Zi.,98.57 m²,locationWiener Neustadt
199.000 €,3 Zi.,61.45 m²,locationGumpoldskirchen
3.379.000 €,4.5 Zi.,202.35 m²,locationWien (Hietzing)
229.000 €,2 Zi.,40.03 m²,locationWien (Donaustadt)
475.000 €,3 Zi.,78.58 m²,locationWien (Donaustadt)
539.000 €,3 Zi.,79.99 m²,locationWien (Donaustadt)
381.300 €,2 Zi.,64.83 m²,locationWien (Donaustadt)
198.500 €,3 Zi.,58.62 m²,locationFürstenfeld
531.440 €,4 Zi.,83.34 m²,locationMaria Enzersdorf
299.250 €,2 Zi.,44.19 m²,locationMaria Enzersdorf
335.000 €,2 Zi.,51.46 m²,"locationWien,Simmering (Simmering)"
440.000 €,2 Zi.,56 m²,locationZell am Moos
199.000 €,1 Zi.,34.9 m²,"locationWien,Simmering (Simmering)"
439.000 €,3 Zi.,71.2 m²,"locationWien,Simmering (Simmering)"
549.000 €,3 Zi.,77 m²,locationWien (Währing)
410.000 €,3 Zi.,89 m²,locationGötzens
"415.740,63 €",3 Zi.,58.69 m²,locationWien (Liesing)
"323.148,05 €",2 Zi.,52.61 m²,locationWien (Liesing)
"286.111,19 €",2 Zi.,46.9 m²,locationWien (Liesing)
"508.333,23 €",3 Zi.,77.15 m²,locationWien (Liesing)
197.100 €,2 Zi.,55.12 m²,locationSankt Ulrich am Waasen
240.000 €,3 Zi.,68 m²,locationHausmannstätten
390.000 €,2.5 Zi.,67.87 m²,locationWien (Meidling)
350.000 €,2 Zi.,52.34 m²,"locationWien,Favoriten (Favoriten)"
334.000 €,2 Zi.,46.87 m²,"locationWien,Favoriten (Favoriten)"
199.000 €,2 Zi.,63 m²,locationGraz (Waltendorf)
347.000 €,2 Zi.,50.98 m²,"locationWien,Favoriten (Favoriten)"
371.000 €,4 Zi.,80 m²,locationKalsdorf bei Graz
299.000 €,2 Zi.,65 m²,locationWien (Rudolfsheim-Fünfhaus)
449.000 €,3 Zi.,78 m²,"locationGraz,11.Bez.:Mariatrost (Mariatrost)"
329.000 €,3 Zi.,47 m²,"locationGraz,11.Bez.:Mariatrost (Mariatrost)"
289.000 €,3 Zi.,84.51 m²,locationTulln an der Donau
250.000 €,2 Zi.,65 m²,locationWien (Floridsdorf)
327.910 €,2 Zi.,63.09 m²,locationSattendorf
355.247 €,,,locationKreuth ob Möschach
510.000 €,3 Zi.,60.08 m²,locationWien (Alsergrund)
550.000 €,4 Zi.,101 m²,locationVösendorf
429.000 €,2 Zi.,53.18 m²,locationWien (Alsergrund)
185.000 €,2 Zi.,,locationEisenstadt (Sankt Georgen am Leithagebirge)
229.000 €,3 Zi.,76.76 m²,locationLeoben
499.000 €,2 Zi.,57 m²,locationFieberbrunn
799.000 €,3 Zi.,96.5 m²,locationWien (Alsergrund)
499.999 €,3 Zi.,75.08 m²,locationWien (Margareten)
205.000 €,2 Zi.,50 m²,locationWien (Hietzing)
590.000 €,4 Zi.,106.38 m²,locationWien (Floridsdorf)
275.000 €,2 Zi.,37.3 m²,locationGötzis
815.000 €,3 Zi.,99.47 m²,locationWien (Alsergrund)
125.000 €,,30 m²,locationWien (Meidling)
299.000 €,3.5 Zi.,77 m²,locationHohenems
725.000 €,3.5 Zi.,104 m²,locationInnsbruck-Stadt (Hötting)
270.000 €,3 Zi.,82 m²,locationLauterach
253.000 €,3 Zi.,95 m²,locationBad Gastein
267.000 €,3 Zi.,87.61 m²,locationWien (Penzing)
1.098.000 €,4 Zi.,128 m²,locationWien (Wieden)
"235.000,50 €",1 Zi.,30.8 m²,locationWien (Landstraße)
417.000 €,2 Zi.,47.39 m²,locationWien (Penzing)
249.000 €,2 Zi.,62 m²,locationWien (Ottakring)
170.000 €,3 Zi.,,locationTraun
340.000 €,2 Zi.,59.83 m²,locationWien (Penzing)
auf Anfrage,4 Zi.,127.97 m²,locationBad Häring
"399.200,74 €",3 Zi.,65.75 m²,locationWien (Floridsdorf)
"216.100,01 €",1 Zi.,29.24 m²,locationWien (Floridsdorf)
"398.700,75 €",3 Zi.,62.93 m²,locationWien (Floridsdorf)
"251.200,37 €",2 Zi.,38.67 m²,locationWien (Floridsdorf)
"290.300,30 €",2 Zi.,42.72 m²,locationWien (Floridsdorf)
"290.300,85 €",2 Zi.,42.83 m²,locationWien (Floridsdorf)
"260.600,45 €",2 Zi.,38.87 m²,locationWien (Floridsdorf)
"284.800,14 €",2 Zi.,42.6 m²,locationWien (Floridsdorf)
"267.400,34 €",2 Zi.,38.32 m²,locationWien (Floridsdorf)
"273.000,36 €",2 Zi.,38.78 m²,locationWien (Floridsdorf)
"394.300,44 €",3 Zi.,62.5 m²,locationWien (Floridsdorf)
"388.400,92 €",3 Zi.,58.9 m²,locationWien (Floridsdorf)
"300.100,61 €",2 Zi.,42.95 m²,locationWien (Floridsdorf)
"409.800,25 €",3 Zi.,62.27 m²,locationWien (Floridsdorf)
"542.900,10 €",4 Zi.,86.52 m²,locationWien (Floridsdorf)
"253.300,69 €",2 Zi.,39.3 m²,locationWien (Floridsdorf)
"401.800,64 €",3 Zi.,62.62 m²,locationWien (Floridsdorf)
"634.400,25 €",4 Zi.,99.66 m²,locationWien (Floridsdorf)
"524.300,77 €",3 Zi.,82.15 m²,locationWien (Floridsdorf)
"373.800,71 €",3 Zi.,58.65 m²,locationWien (Floridsdorf)
"399.200,78 €",3 Zi.,65.67 m²,locationWien (Floridsdorf)
"216.100,36 €",1 Zi.,29.21 m²,locationWien (Floridsdorf)
"398.700,93 €",3 Zi.,62.99 m²,locationWien (Floridsdorf)
"251.200,81 €",2 Zi.,38.99 m²,locationWien (Floridsdorf)
"260.600,56 €",2 Zi.,38.66 m²,locationWien (Floridsdorf)
"262.700,44 €",2 Zi.,38.7 m²,locationWien (Floridsdorf)
"293.300,03 €",2 Zi.,38.09 m²,locationWien (Floridsdorf)
"273.000,77 €",2 Zi.,38.27 m²,locationWien (Floridsdorf)
"394.300,77 €",3 Zi.,62.27 m²,locationWien (Floridsdorf)
"388.400,25 €",3 Zi.,58.87 m²,locationWien (Floridsdorf)
"284.800,71 €",2 Zi.,42.61 m²,locationWien (Floridsdorf)
"409.800,17 €",3 Zi.,62.47 m²,locationWien (Floridsdorf)
"253.300,13 €",2 Zi.,39.02 m²,locationWien (Floridsdorf)
"524.300,83 €",3 Zi.,82.29 m²,locationWien (Floridsdorf)
"373.800,31 €",3 Zi.,58.41 m²,locationWien (Floridsdorf)
798.000 €,4.5 Zi.,141.7 m²,locationWien (Wieden)
auf Anfrage,3 Zi.,62.42 m²,locationWien / Simmering (Simmering)
669.000 €,3 Zi.,76.67 m²,locationBergheim
148.000 €,1 Zi.,26.85 m²,locationSalzburg (Aigen I)
"135.005,95 €",1 Zi.,32.14 m²,locationWien (Favoriten)
"234.700,34 €",1 Zi.,29.79 m²,locationWien (Floridsdorf)
"431.500,50 €",3 Zi.,62.72 m²,locationWien (Floridsdorf)
"312.600,99 €",2 Zi.,42.69 m²,locationWien (Floridsdorf)
"312.600,92 €",2 Zi.,42.02 m²,locationWien (Floridsdorf)
"281.000,34 €",2 Zi.,38.64 m²,locationWien (Floridsdorf)
"283.300,85 €",2 Zi.,38.47 m²,locationWien (Floridsdorf)
"149.000,93 €",2 Zi.,38.79 m²,locationWien (Favoriten)
"349.003,48 €",2.5 Zi.,64.19 m²,locationWien (Favoriten)
"149.002,49 €",2 Zi.,33.5 m²,locationWien (Meidling)
"287.500,05 €",2 Zi.,38.67 m²,locationWien (Floridsdorf)
"289.800,27 €",2 Zi.,38.17 m²,locationWien (Floridsdorf)
"293.400,65 €",2 Zi.,38.39 m²,locationWien (Floridsdorf)
"427.300,02 €",3 Zi.,62.92 m²,locationWien (Floridsdorf)
"322.500,21 €",2 Zi.,42.83 m²,locationWien (Floridsdorf)
"307.100,17 €",2 Zi.,42.83 m²,locationWien (Floridsdorf)
"442.800,07 €",3 Zi.,62.13 m²,locationWien (Floridsdorf)
"273.900,63 €",2 Zi.,39.96 m²,locationWien (Floridsdorf)
"434.600,72 €",3 Zi.,62.94 m²,locationWien (Floridsdorf)
"567.900,43 €",3 Zi.,82.09 m²,locationWien (Floridsdorf)
"404.600,40 €",3 Zi.,58.7 m²,locationWien (Floridsdorf)
"287.559,80 €",3 Zi.,69.78 m²,locationHart bei Graz
"380.000,47 €",2 Zi.,59 m²,locationWien (Hernals)
"395.000,23 €",2 Zi.,58.13 m²,locationWien (Hernals)
"895.000,68 €",3 Zi.,101.89 m²,locationWien (Hernals)
209.000 €,2 Zi.,63 m²,locationBodensdorf
"875.000,54 €",3 Zi.,99.17 m²,locationWien (Hernals)
"975.000,27 €",3 Zi.,111.56 m²,locationWien (Hernals)
"699.000,19 €",4 Zi.,104.19 m²,locationWien (Landstraße)
"274.999,04 €",3 Zi.,74.61 m²,locationWien (Favoriten)
"251.958,80 €",3 Zi.,69.83 m²,locationHart bei Graz
"349.999,10 €",3 Zi.,71.95 m²,locationWien (Donaustadt)
387.000 €,2 Zi.,60.97 m²,locationMondsee
"508.000,43 €",3 Zi.,80.99 m²,locationWien (Währing)
"462.500,77 €",3 Zi.,76.69 m²,locationWien (Währing)
"554.000,03 €",3 Zi.,80.71 m²,locationWien (Währing)
"516.000,38 €",3 Zi.,76.02 m²,locationWien (Währing)
"553.000,17 €",3 Zi.,70.59 m²,locationWien (Währing)
"647.000,20 €",3 Zi.,85.29 m²,locationWien (Währing)
"314.000,10 €",2 Zi.,56.78 m²,locationWien (Währing)
"338.000,80 €",2 Zi.,57.17 m²,locationWien (Währing)
"499.000,53 €",3 Zi.,86.59 m²,locationWien (Währing)
"451.000,62 €",2 Zi.,71.57 m²,locationWien (Währing)
"351.000,71 €",2 Zi.,57.06 m²,locationWien (Währing)
"646.574,47 €",3 Zi.,86.87 m²,locationWien (Währing)
"277.000,62 €",2 Zi.,53.71 m²,locationWien (Währing)
"295.000,95 €",3 Zi.,57.22 m²,locationWien (Währing)
"351.000,97 €",2 Zi.,63.62 m²,locationWien (Währing)
"352.000,95 €",2 Zi.,59.68 m²,locationWien (Hernals)
"365.000,72 €",2 Zi.,58.82 m²,locationWien (Hernals)
829.000 €,3 Zi.,101.13 m²,locationWien (Hernals)
"810.000,37 €",3 Zi.,99.42 m²,locationWien (Hernals)
"309.004,12 €",3 Zi.,69.65 m²,locationWien (Meidling)
"179.004,22 €",1.5 Zi.,30.24 m²,locationWien (Favoriten)
"239.900,88 €",2 Zi.,40.04 m²,locationWien (Donaustadt)
"279.900,52 €",2 Zi.,46.14 m²,locationWien (Donaustadt)
"349.900,97 €",3 Zi.,58.27 m²,locationWien (Donaustadt)
"254.900,81 €",2 Zi.,43.58 m²,locationWien (Donaustadt)
"249.900,66 €",2 Zi.,44.74 m²,locationWien (Donaustadt)
"239.900,93 €",2 Zi.,39.46 m²,locationWien (Donaustadt)
"449.900,86 €",3 Zi.,81.87 m²,locationWien (Donaustadt)
"549.900,57 €",4 Zi.,88.21 m²,locationWien (Donaustadt)
"229.900,03 €",2 Zi.,37.34 m²,locationWien (Donaustadt)
"399.900,13 €",2 Zi.,68.77 m²,locationWien (Donaustadt)
"299.000,98 €",2 Zi.,53.83 m²,locationWien (Währing)
"299.000,09 €",2 Zi.,50.35 m²,locationWien (Währing)
"379.000,56 €",2 Zi.,63.19 m²,locationWien (Währing)
"349.000,76 €",2 Zi.,42.06 m²,locationWien (Währing)
"499.500,74 €",3 Zi.,76.26 m²,locationWien (Währing)
"339.000,22 €",2 Zi.,56.82 m²,locationWien (Währing)
"449.000,23 €",3 Zi.,72.79 m²,locationWien (Währing)
"548.500,20 €",3 Zi.,86.98 m²,locationWien (Währing)
"379.000,15 €",2 Zi.,57.3 m²,locationWien (Währing)
"649.000,28 €",3 Zi.,78.5 m²,locationWien (Währing)
"699.000,46 €",3 Zi.,85.19 m²,locationWien (Währing)
"597.600,36 €",3 Zi.,70.62 m²,locationWien (Währing)
529.000 €,5 Zi.,121.59 m²,locationLinz (Ufer)
440.000 €,3 Zi.,73 m²,locationHinterbrühl
"578.000,48 €",3 Zi.,73.61 m²,locationWien (Währing)
600.000 €,3 Zi.,136 m²,locationMunderfing
"599.800,99 €",3 Zi.,74.49 m²,locationWien (Währing)
"558.000,08 €",3 Zi.,76.2 m²,locationWien (Währing)
210.000 €,4 Zi.,99 m²,locationSt. Georgen bei Obernberg am Inn
"549.000,83 €",3 Zi.,80.19 m²,locationWien (Währing)
"254.000,86 €",2 Zi.,66.52 m²,locationWien (Floridsdorf)
"320.000,71 €",2 Zi.,55.92 m²,locationWien (Margareten)
349.000 €,,80 m²,locationWien (Leopoldstadt)
395.000 €,,80 m²,locationWien (Leopoldstadt)
285.000 €,1 Zi.,30.96 m²,locationWien (Alsergrund)
150.000 €,2 Zi.,51 m²,locationLeibnitz
495.000 €,3 Zi.,100 m²,locationGrambach
495.000 €,3 Zi.,100 m²,locationGraz
145.000 €,3 Zi.,88.09 m²,locationGrieskirchen
249.000 €,2 Zi.,69 m²,locationWien (Floridsdorf)
349.000 €,3 Zi.,78 m²,locationWien (Brigittenau)
123.000 €,2 Zi.,49 m²,locationLinz (Lustenau)
277.500 €,3 Zi.,55.26 m²,locationGraz (Sankt Leonhard)
299.000 €,4 Zi.,85 m²,locationGraz (Jakomini)
auf Anfrage,3 Zi.,69 m²,locationGraz (Lend)
92.500 €,1 Zi.,29 m²,locationGraz (Lend)
179.000 €,,68.97 m²,locationSpittal an der Drau
199.000 €,1 Zi.,31 m²,locationWien (Donaustadt)
220.500 €,1.5 Zi.,41.21 m²,locationWien (Donaustadt)
247.500 €,1.5 Zi.,53.75 m²,locationWien (Donaustadt)
275.000 €,1.5 Zi.,53.75 m²,locationWien (Donaustadt)
211.500 €,1.5 Zi.,38.99 m²,locationWien (Donaustadt)
235.000 €,1.5 Zi.,38.99 m²,locationWien (Donaustadt)
245.000 €,1.5 Zi.,41.21 m²,locationWien (Donaustadt)
849.000 €,4 Zi.,107.27 m²,"locationWien,Alsergrund (Alsergrund)"
269.500 €,2 Zi.,64 m²,locationLuftenberg
548.202 €,3 Zi.,87.62 m²,locationPodersdorf am See
2.900.000 €,4 Zi.,202 m²,locationWien (Mariahilf)
auf Anfrage,3.5 Zi.,76.4 m²,locationLeobersdorf
auf Anfrage,3.5 Zi.,105 m²,locationStrelzhof
"372.003,63 €",2 Zi.,67.83 m²,locationPodersdorf am See
"351.499,06 €",2 Zi.,55.3 m²,locationPodersdorf am See
"335.999,17 €",3 Zi.,60.42 m²,locationPodersdorf am See
"303.990,56 €",3 Zi.,55.17 m²,locationPodersdorf am See
"278.990,48 €",2 Zi.,51.69 m²,locationPodersdorf am See
"756.004,93 €",3 Zi.,82.87 m²,locationPodersdorf am See
"345.000,23 €",2 Zi.,58.45 m²,locationPodersdorf am See
"299.599,19 €",2 Zi.,54.58 m²,locationPodersdorf am See
"215.910,04 €",2 Zi.,40.7 m²,locationWien (Donaustadt)
"251.910,93 €",2 Zi.,46.97 m²,locationWien (Donaustadt)
"765.499,58 €",3 Zi.,81.8 m²,locationPodersdorf am See
"497.699,75 €",3 Zi.,58.42 m²,locationPodersdorf am See
"258.790,23 €",2 Zi.,48.09 m²,locationPodersdorf am See
"229.410,85 €",2 Zi.,43.52 m²,locationWien (Donaustadt)
"224.910,70 €",2 Zi.,44.76 m²,locationWien (Donaustadt)
"215.910,57 €",2 Zi.,39.96 m²,locationWien (Donaustadt)
"404.910,57 €",3 Zi.,81.62 m²,locationWien (Donaustadt)
"215.910,96 €",2 Zi.,38.88 m²,locationWien (Donaustadt)
"494.910,41 €",4 Zi.,88.07 m²,locationWien (Donaustadt)
"211.410,67 €",2 Zi.,38.67 m²,locationWien (Donaustadt)
"449.910,49 €",4 Zi.,89.46 m²,locationWien (Donaustadt)
"206.910,05 €",2 Zi.,37.34 m²,locationWien (Donaustadt)
"215.910,58 €",2 Zi.,39.43 m²,locationWien (Donaustadt)
"233.910,53 €",2 Zi.,43.08 m²,locationWien (Donaustadt)
"359.910,59 €",2 Zi.,68.45 m²,locationWien (Donaustadt)
"389.000,76 €",3 Zi.,62.54 m²,locationWien (Donaustadt)
"352.000,71 €",2 Zi.,59.56 m²,locationWien (Hernals)
"365.000,78 €",2 Zi.,58.88 m²,locationWien (Hernals)
"810.000,92 €",3 Zi.,99.91 m²,locationWien (Hernals)
"902.000,94 €",3 Zi.,111.69 m²,locationWien (Hernals)
999.000 €,3 Zi.,101.92 m²,locationWien (Landstraße)
"495.000,62 €",3 Zi.,80.42 m²,locationWien (Favoriten)
"129.000,58 €",1 Zi.,31.21 m²,locationWien (Penzing)
2.790.000 €,5.5 Zi.,192 m²,locationWien (Donaustadt)
215.000 €,,67.74 m²,locationKlagenfurt am Wörthersee (Innere Stadt)
"215.910,94 €",2 Zi.,40.64 m²,locationWien (Donaustadt)
"251.910,66 €",2 Zi.,46.9 m²,locationWien (Donaustadt)
"314.910,77 €",3 Zi.,58.93 m²,locationWien (Donaustadt)
"229.410,28 €",2 Zi.,43.61 m²,locationWien (Donaustadt)
"215.910,75 €",2 Zi.,40.49 m²,locationWien (Donaustadt)
"215.910,43 €",2 Zi.,39.34 m²,locationWien (Donaustadt)
"404.910,51 €",3 Zi.,81.68 m²,locationWien (Donaustadt)
"215.910,66 €",2 Zi.,38.74 m²,locationWien (Donaustadt)
"494.910,58 €",4 Zi.,88.76 m²,locationWien (Donaustadt)
"449.910,33 €",4 Zi.,89.18 m²,locationWien (Donaustadt)
"206.910,84 €",2 Zi.,37.63 m²,locationWien (Donaustadt)
"233.910,21 €",2 Zi.,43.6 m²,locationWien (Donaustadt)
"359.910,33 €",2 Zi.,68.19 m²,locationWien (Donaustadt)
"425.000,99 €",2 Zi.,58.57 m²,locationWien (Hernals)
"895.000,18 €",3 Zi.,101.27 m²,locationWien (Hernals)
"875.000,06 €",3 Zi.,99.85 m²,locationWien (Hernals)
"975.000,45 €",3 Zi.,111.02 m²,locationWien (Hernals)
350.000 €,4 Zi.,106 m²,locationWien (Liesing)
290.000 €,2 Zi.,70 m²,"locationWien,Favoriten (Favoriten)"
799.000 €,3 Zi.,94.04 m²,locationWien (Landstraße)
3.650.000 €,,,locationEllmau
144.000 €,1 Zi.,27 m²,locationElsbethen
705.000 €,5 Zi.,156 m²,locationWien (Döbling)
1.093.000 €,5 Zi.,242 m²,locationWien (Döbling)
420.000 €,3 Zi.,75 m²,locationInnsbruck (Innsbruck)
499.000 €,4 Zi.,110 m²,locationWien (Währing)
"372.000,86 €",2 Zi.,67.41 m²,locationPodersdorf am See
"347.000,91 €",2 Zi.,57.34 m²,locationPodersdorf am See
"278.999,20 €",2 Zi.,51.36 m²,locationPodersdorf am See
"330.699,37 €",2 Zi.,63.29 m²,locationPodersdorf am See
610.000 €,3 Zi.,85.91 m²,locationInnsbruck (Hötting)
"258.790,85 €",2 Zi.,48.43 m²,locationPodersdorf am See
"756.000,72 €",3 Zi.,82.62 m²,locationPodersdorf am See
"336.000,59 €",2 Zi.,60.63 m²,locationPodersdorf am See
"345.000,65 €",2 Zi.,58.83 m²,locationPodersdorf am See
"489.900,24 €",3 Zi.,89.41 m²,locationPodersdorf am See
"292.869,08 €",2 Zi.,57.76 m²,locationPodersdorf am See
"239.900,48 €",2 Zi.,40.2 m²,locationWien (Donaustadt)
"279.900,56 €",2 Zi.,46.66 m²,locationWien (Donaustadt)
