price,rooms,area,location
1.360 €,4 Zi.,77.13 m²,locationWien (Liesing)
1.285 €,3 Zi.,77.91 m²,locationWien (Liesing)
825 €,2 Zi.,48.95 m²,locationWien (Liesing)
825 €,2 Zi.,48.99 m²,locationWien (Liesing)
1.399 €,4 Zi.,77.12 m²,locationWien (Liesing)
845 €,2 Zi.,48.96 m²,locationWien (Liesing)
855 €,2 Zi.,48.97 m²,locationWien (Liesing)
855 €,2 Zi.,49 m²,locationWien (Liesing)
"865,01 €",2 Zi.,48.96 m²,locationWien (Liesing)
865 €,2 Zi.,49 m²,locationWien (Liesing)
3.495 €,4 Zi.,131.3 m²,locationWien (Wieden)
799 €,2 Zi.,45.99 m²,locationWien (Floridsdorf)
799 €,2 Zi.,45.99 m²,locationWien (Floridsdorf)
799 €,2 Zi.,46.42 m²,locationWien (Floridsdorf)
799 €,2 Zi.,46.14 m²,locationWien (Floridsdorf)
799 €,2 Zi.,46.42 m²,locationWien (Floridsdorf)
899 €,2 Zi.,48.99 m²,locationWien (Favoriten)
1.300 €,3 Zi.,78.83 m²,locationWien (Favoriten)
1.725 €,4 Zi.,95.83 m²,locationWien (Favoriten)
"1.397,25 €",3 Zi.,94 m²,locationMaria Enzersdorf
"659,44 €",2 Zi.,52.5 m²,locationGraz (Gries)
"599,42 €",2 Zi.,,locationGraz (Lend)
"1.049,59 €",3 Zi.,116 m²,locationKrems an der Donau (Krems an der Donau)
3.199 €,5 Zi.,184 m²,locationWien (Innere Stadt)
"695,87 €",2 Zi.,46.38 m²,locationSt. Pölten (St. Pölten)
"587,29 €",2 Zi.,46.57 m²,locationKirchberg an der Pielach
689 €,1.5 Zi.,42.23 m²,locationWien (Simmering)
"829,01 €",2 Zi.,47.55 m²,locationWien (Simmering)
"929,01 €",2.5 Zi.,52.37 m²,locationWien (Simmering)
"949,01 €",2.5 Zi.,52.45 m²,locationWien (Simmering)
"938,99 €",2 Zi.,53.83 m²,locationWien (Simmering)
"949,01 €",2 Zi.,63.12 m²,locationWien (Simmering)
959 €,2 Zi.,57.92 m²,locationWien (Simmering)
"1.219,01 €",3 Zi.,75.96 m²,locationWien (Simmering)
"798,99 €",2 Zi.,43.4 m²,locationWien (Simmering)
"969,01 €",2 Zi.,57.93 m²,locationWien (Simmering)
999 €,2 Zi.,61.37 m²,locationWien (Simmering)
849 €,2 Zi.,50.96 m²,locationWien (Simmering)
649 €,2 Zi.,50.99 m²,locationSt. Pölten (St. Pölten)
"1.149,01 €",4 Zi.,81.59 m²,locationSt. Pölten (St. Pölten)
auf Anfrage,,260 m²,locationFeldkirch
1.399 €,2 Zi.,55.23 m²,locationInnsbruck-Stadt (Hötting)
1.250 €,2 Zi.,65 m²,locationSteindorf am Ossiacher See
"763,83 €",2 Zi.,,locationLeonding
2.300 €,3 Zi.,100 m²,locationKirchberg in Tirol
"712,52 €",2 Zi.,41.37 m²,locationGleisdorf
"850,90 €",2 Zi.,53.79 m²,locationWien (Liesing)
"1.499,99 €",4 Zi.,104 m²,locationWien (Liesing)
2.747 €,3 Zi.,80.4 m²,locationWien (Neubau)
1.170 €,3 Zi.,72 m²,locationKlaus
"796,48 €",2 Zi.,68.3 m²,locationLinz (Waldegg)
820 €,2 Zi.,46.07 m²,locationWien (Donaustadt)
875 €,2 Zi.,41.13 m²,locationWien (Donaustadt)
"874,94 €",3 Zi.,80 m²,locationGänserndorf
"878,57 €",3 Zi.,80.15 m²,locationGänserndorf
"1.149,82 €",3 Zi.,73 m²,"locationWien 12.,Meidling (Meidling)"
2.000 €,4 Zi.,100 m²,locationKirchberg
969 €,2 Zi.,55.96 m²,locationWien (Floridsdorf)
820 €,2 Zi.,46.04 m²,locationWien (Donaustadt)
810 €,2 Zi.,46.17 m²,locationWien (Donaustadt)
"642,28 €",2 Zi.,66.7 m²,locationFürstenfeld
819 €,2 Zi.,52 m²,locationWien (Margareten)
"814,42 €",3 Zi.,79.11 m²,locationHofamt Priel
1.195 €,3 Zi.,65.61 m²,locationWien (Donaustadt)
"750,78 €",2 Zi.,56.8 m²,locationLinz (Waldegg)
"843,21 €",2 Zi.,41.48 m²,locationWien (Floridsdorf)
1.400 €,4 Zi.,75.05 m²,locationLauterach
"741,49 €",2 Zi.,52.58 m²,locationGraz (Gries)
"868,15 €",3 Zi.,,locationSankt Marienkirchen am Hausruck
"7.375,21 €",,298.96 m²,locationWien (Alsergrund)
1.280 €,4 Zi.,101.72 m²,locationHaiming
"1.169,34 €",3 Zi.,76 m²,locationGraz (Straßgang)
"547,25 €",2.5 Zi.,55 m²,locationSt. Pölten (St. Pölten)
"1.199,89 €",2 Zi.,48.07 m²,locationWien (Favoriten)
870 €,2 Zi.,57.3 m²,locationHof am Leithaberge
"809,25 €",3 Zi.,67.8 m²,locationLinz (Waldegg)
890 €,3 Zi.,100 m²,locationTernitz
959 €,2 Zi.,37 m²,locationWien (Floridsdorf)
auf Anfrage,2 Zi.,55 m²,locationKitzbühel
"1.004,58 €",3 Zi.,74.88 m²,locationFilzmoos
"1.707,65 €",4 Zi.,100.86 m²,locationWien (Donaustadt)
"891,94 €",2 Zi.,49.55 m²,locationWien (Donaustadt)
"912,74 €",2 Zi.,49.69 m²,locationWien (Donaustadt)
"931,59 €",2 Zi.,53.42 m²,locationWien (Donaustadt)
"927,60 €",2 Zi.,55.76 m²,locationWien (Donaustadt)
"826,28 €",2 Zi.,48.33 m²,locationWien (Donaustadt)
"820,68 €",2 Zi.,49.69 m²,locationWien (Donaustadt)
"803,63 €",2 Zi.,46.41 m²,locationWien (Donaustadt)
"762,93 €",2 Zi.,44.19 m²,locationWien (Donaustadt)
"484,43 €",2 Zi.,40.46 m²,locationHofamt Priel
"1.747,97 €",4 Zi.,105.09 m²,locationWien (Donaustadt)
"950,29 €",2 Zi.,55.76 m²,locationWien (Donaustadt)
"855,08 €",2 Zi.,48.33 m²,locationWien (Donaustadt)
"849,14 €",2 Zi.,49.69 m²,locationWien (Donaustadt)
"812,26 €",2 Zi.,46.42 m²,locationWien (Donaustadt)
"801,34 €",2 Zi.,44.38 m²,locationWien (Donaustadt)
"1.592,79 €",3 Zi.,89.17 m²,locationWien (Donaustadt)
"2.224,06 €",4 Zi.,119.74 m²,locationWien (Donaustadt)
"1.423,79 €",3 Zi.,81.83 m²,locationWien (Donaustadt)
"979,03 €",2 Zi.,54.12 m²,locationWien (Donaustadt)
"1.998,55 €",4 Zi.,103.28 m²,locationWien (Donaustadt)
1.100 €,3 Zi.,68 m²,locationBad Kleinkirchheim
707 €,3 Zi.,64.49 m²,locationLeobersdorf
975 €,2 Zi.,55.96 m²,locationWien (Floridsdorf)
1.350 €,2 Zi.,50 m²,locationRum
"999,24 €",4 Zi.,79.54 m²,locationHofamt Priel
"556,36 €",3 Zi.,60.08 m²,locationSirnitz
1.408 €,3 Zi.,,locationPurkersdorf
"509,56 €",2 Zi.,71.42 m²,locationJudenburg
auf Anfrage,,65 m²,locationBrand
"711,47 €",3 Zi.,81.68 m²,locationFürstenfeld
"724,11 €",3 Zi.,69.2 m²,locationLeonding
"2.099,44 €",4 Zi.,152 m²,"locationWien,Favoriten (Favoriten)"
auf Anfrage,2 Zi.,55.03 m²,locationLeoben
"1.174,58 €",2 Zi.,65 m²,locationInnsbruck (Innsbruck)
770 €,3 Zi.,75 m²,locationWiener Neustadt
"999,46 €",2.5 Zi.,119.5 m²,locationSteyr (Steyr)
"905,23 €",3 Zi.,80.51 m²,locationPöchlarn
"642,74 €",2 Zi.,50.61 m²,locationEuratsfeld
"520,25 €",2 Zi.,51.94 m²,locationKrems an der Donau (Krems an der Donau)
899 €,2 Zi.,50.07 m²,locationWien (Floridsdorf)
"899,13 €",2 Zi.,50.69 m²,locationWien (Floridsdorf)
"1.053,50 €",2 Zi.,51 m²,locationWien (Hietzing)
"1.222,24 €",3 Zi.,90 m²,locationWr. Neudorf
850 €,3 Zi.,73 m²,locationWieselburg
"1.255,31 €",4 Zi.,136.49 m²,locationSteyr (Steyr)
"479,11 €",1 Zi.,52.6 m²,locationSteyr (Steyr)
"982,16 €",3 Zi.,75.62 m²,locationGraz (Straßgang)
"552,93 €",3 Zi.,62.5 m²,locationBruck an der Mur
"938,01 €",3 Zi.,54.24 m²,locationWallsee
"695,31 €",2 Zi.,63.19 m²,locationSt. Pölten (Viehofen)
"1.195,92 €",3 Zi.,70 m²,locationWien (Neubau)
"800,05 €",2 Zi.,39.03 m²,locationWien (Donaustadt)
1.650 €,3 Zi.,79 m²,locationKirchberg in Tirol
"669,68 €",,34.98 m²,locationBaden
"799,63 €",2 Zi.,46 m²,locationWien (Donaustadt)
2.090 €,5 Zi.,113.38 m²,locationMarchtrenk
"1.228,01 €",3 Zi.,66.18 m²,locationSalzburg (Salzburg)
"1.307,06 €",3 Zi.,71.03 m²,locationSalzburg (Salzburg)
"512,19 €",1 Zi.,58.09 m²,locationSt. Pölten (St. Pölten)
990 €,,72.25 m²,locationKlagenfurt am Wörthersee (Innere Stadt)
2.200 €,4 Zi.,114.18 m²,locationMarchtrenk
"659,44 €",2 Zi.,50.93 m²,locationGraz (Gries)
545 €,2 Zi.,46 m²,locationMarkt Piesting
"699,01 €",2 Zi.,57.17 m²,locationGraz (Straßgang)
676 €,2 Zi.,55 m²,locationTraismauer
1.280 €,2 Zi.,58 m²,locationInnsbruck (Pradl)
"698,22 €",2 Zi.,56.85 m²,locationGraz (Straßgang)
"698,15 €",2 Zi.,57.1 m²,locationGraz (Straßgang)
"886,07 €",2 Zi.,42.26 m²,locationWien (Favoriten)
1.228 €,3 Zi.,109 m²,locationSteyr (Steyr)
"3.231,53 €",5 Zi.,203 m²,locationWien (Wieden)
795 €,2 Zi.,42.5 m²,locationHohenems
"844,64 €",2 Zi.,45 m²,locationWien (Donaustadt)
"899,53 €",3 Zi.,75.89 m²,locationGraz (Straßgang)
"698,58 €",2 Zi.,46.8 m²,locationGraz (Eggenberg)
1.636 €,4 Zi.,142.03 m²,locationBaden
"949,54 €",3 Zi.,76.96 m²,locationGraz (Straßgang)
"802,34 €",3 Zi.,75.03 m²,locationGraz (Jakomini)
"1.299,42 €",3.5 Zi.,,locationWien (Döbling)
"510,96 €",1 Zi.,35.2 m²,locationTraboch
"1.850,12 €",4 Zi.,100.26 m²,locationMödling
690 €,2 Zi.,70 m²,locationWiener Neustadt
"1.157,10 €",2 Zi.,75.9 m²,locationWels (Lichtenegg)
749 €,3 Zi.,84.88 m²,locationOberwölbling
880 €,2 Zi.,38 m²,locationMeiningen
"1.360,17 €",3 Zi.,69.86 m²,locationWien (Währing)
"1.102,86 €",3 Zi.,73.1 m²,locationWien (Döbling)
1.500 €,3 Zi.,73 m²,locationKirchberg in Tirol
929 €,2 Zi.,50.83 m²,locationWien (Floridsdorf)
"717,08 €",,80 m²,locationDeutschlandsberg
1.050 €,2 Zi.,81.2 m²,locationDornbirn
"748,99 €",2 Zi.,45.44 m²,"locationWien / Wien 22., Donaustadt (Donaustadt)"
"748,99 €",2 Zi.,46.05 m²,"locationWien / Wien 22., Donaustadt (Donaustadt)"
"948,99 €",2 Zi.,53.6 m²,locationWien (Floridsdorf)
"1.849,82 €",3 Zi.,93.97 m²,locationWien (Neubau)
"935,01 €",3 Zi.,93.88 m²,locationJudenburg
"868,33 €",3 Zi.,79.06 m²,locationWiener Neustadt
"1.301,04 €",8 Zi.,221.73 m²,locationBruck an der Mur
"982,29 €",2 Zi.,65.12 m²,locationWien (Brigittenau)
792 €,2 Zi.,25.66 m²,locationHard
"881,16 €",2 Zi.,53.05 m²,locationWien (Brigittenau)
902 €,3 Zi.,77.81 m²,locationMünchendorf
"879,83 €",2 Zi.,52.97 m²,locationWien (Brigittenau)
1.239 €,3 Zi.,88.25 m²,locationGerasdorf
1.500 €,3 Zi.,97 m²,locationWien (Donaustadt)
1.850 €,3 Zi.,80 m²,locationWien (Leopoldstadt)
749 €,2 Zi.,41 m²,locationWien (Donaustadt)
1.498 €,5 Zi.,122.62 m²,locationLinz (Waldegg)
779 €,2 Zi.,59.48 m²,locationGraz (Eggenberg)
730 €,2 Zi.,35.54 m²,"locationWien, Favoriten (Favoriten)"
"899,29 €",2 Zi.,53.93 m²,locationWien (Floridsdorf)
"819,32 €",2 Zi.,58.13 m²,locationWien (Floridsdorf)
"807,84 €",3 Zi.,82.2 m²,locationMank
"750,42 €",3 Zi.,78.27 m²,locationRainbach im Mühlkreis
"752,90 €",3 Zi.,78.53 m²,locationRainbach im Mühlkreis
"749,29 €",3 Zi.,77.36 m²,locationMicheldorf
"762,06 €",2 Zi.,53.41 m²,"locationGraz,09.Bez.:Waltendorf (Waltendorf)"
"1.578,92 €",4 Zi.,95.15 m²,locationOhlsdorf
2.850 €,4 Zi.,121 m²,locationWien (Währing)
900 €,2 Zi.,65.55 m²,locationWien (Landstraße)
"511,80 €",1 Zi.,31 m²,locationWien (Hietzing)
"1.177,16 €",2 Zi.,67 m²,locationWien (Neubau)
"831,50 €",2 Zi.,60.4 m²,locationSt. Kathrein am Hauenstein
750 €,1 Zi.,,locationInnsbruck (Innsbruck)
"925,01 €",2 Zi.,46.07 m²,locationWien (Brigittenau)
3.350 €,5 Zi.,135.06 m²,locationWien (Währing)
1.438 €,3 Zi.,68.26 m²,locationHohenems
1.600 €,3.5 Zi.,115 m²,locationBregenz
970 €,,,locationGroß-Siegharts
"771,05 €",2 Zi.,37.5 m²,locationWien (Donaustadt)
895 €,2 Zi.,43 m²,locationWien (Meidling)
"2.061,45 €",4 Zi.,110.78 m²,locationWien (Donaustadt)
"1.721,23 €",4 Zi.,92.29 m²,locationWien (Donaustadt)
"1.197,18 €",2 Zi.,65.71 m²,locationWien (Donaustadt)
603 €,2 Zi.,45.57 m²,locationBad Radkersburg
"785,17 €",2 Zi.,45.04 m²,locationWien (Donaustadt)
"988,19 €",2 Zi.,53.98 m²,locationWien (Meidling)
823 €,,83.7 m²,locationEggenburg
940 €,3 Zi.,102 m²,locationGraz(Stadt) (Lend)
auf Anfrage,3 Zi.,142 m²,locationKufstein
700 €,1 Zi.,36 m²,locationWien (Penzing)
"996,50 €",2 Zi.,59 m²,locationWien (Donaustadt)
"1.021,82 €",2 Zi.,78.35 m²,locationWien (Floridsdorf)
"529,25 €",,37.98 m²,locationRied im Innkreis
941 €,2 Zi.,58.4 m²,locationLustenau
715 €,2 Zi.,50 m²,locationAlland
720 €,2 Zi.,45 m²,locationMellau
"2.138,19 €",4 Zi.,148 m²,locationWien (Leopoldstadt)
690 €,2 Zi.,57 m²,locationSooß
"1.263,93 €",3 Zi.,73.46 m²,locationWiener Neustadt
1.850 €,3 Zi.,122 m²,locationWien (Floridsdorf)
"2.036,73 €",4 Zi.,138.05 m²,locationWien (Wieden)
"874,91 €",2 Zi.,59.67 m²,locationPasching
"842,70 €",2 Zi.,52.55 m²,locationGraz (Sankt Leonhard)
1.609 €,2.5 Zi.,75 m²,locationSalzburg (Maxglan)
"3.422,63 €",4 Zi.,162 m²,locationWien (Innere Stadt)
895 €,3 Zi.,61.67 m²,locationSt. Pölten (St. Pölten)
"1.488,03 €",3 Zi.,72.5 m²,locationEugendorf
"840,58 €",3 Zi.,78 m²,locationWien (Favoriten)
1.200 €,3 Zi.,76.74 m²,locationWien (Leopoldstadt)
759 €,,88.19 m²,locationDeutschlandsberg
"899,99 €",2 Zi.,64 m²,locationWien (Donaustadt)
"592,52 €",3 Zi.,76.71 m²,locationJudenburg
1.630 €,3 Zi.,105.97 m²,locationWien (Brigittenau)
"622,68 €",3 Zi.,78.57 m²,locationJudenburg
"1.031,63 €",2 Zi.,50.81 m²,locationRiefensberg
"1.693,12 €",3 Zi.,104 m²,locationWien (Alsergrund)
auf Anfrage,,65 m²,locationWörgl
1.015 €,2 Zi.,75 m²,locationWien (Ottakring)
865 €,2.5 Zi.,82 m²,locationBad Ischl
"1.129,07 €",3.5 Zi.,94 m²,locationKlagenfurt (Innere Stadt)
"894,71 €",2 Zi.,63.51 m²,"locationWien,Liesing (Liesing)"
1.635 €,3 Zi.,91.57 m²,locationWien (Brigittenau)
"346,50 €",1.5 Zi.,20 m²,locationSteyr (Steyr)
1.298 €,2 Zi.,60.15 m²,locationWien (Liesing)
"580,87 €",2 Zi.,67.3 m²,locationOber Sankt Thomas
"557,22 €",2 Zi.,62.64 m²,locationAigen im Mühlkreis
"688,41 €",3 Zi.,77.02 m²,locationKirchdorf an der Krems
"701,84 €",2 Zi.,55.93 m²,locationSchärding
780 €,2 Zi.,47.72 m²,locationKufstein
"2.081,97 €",4 Zi.,124 m²,locationWien (Hernals)
"1.134,72 €",3 Zi.,80 m²,"locationWien / Wien 15., Rudolfsheim-Fünfhaus (Rudolfsheim-Fünfhaus)"
"780,86 €",2 Zi.,55.38 m²,locationWiener Neustadt
"924,13 €",2 Zi.,55.03 m²,locationWiener Neustadt
"799,10 €",2 Zi.,47.99 m²,locationWien (Floridsdorf)
"860,22 €",2 Zi.,52.23 m²,locationWien (Donaustadt)
"799,05 €",2 Zi.,47.98 m²,locationWien (Floridsdorf)
"799,52 €",2 Zi.,45.99 m²,locationWien (Floridsdorf)
899 €,2 Zi.,49.98 m²,locationWien (Floridsdorf)
1.249 €,3 Zi.,72.78 m²,locationWien (Floridsdorf)
1.599 €,3 Zi.,92.74 m²,locationWien (Floridsdorf)
"1.511,48 €",3 Zi.,79.84 m²,locationWien (Donaustadt)
1.299 €,2 Zi.,80.65 m²,locationWien (Floridsdorf)
"1.424,29 €",2 Zi.,77.98 m²,locationWien (Simmering)
1.300 €,4 Zi.,110 m²,locationMatrei am Brenner
520 €,2 Zi.,35 m²,locationSt. Pölten (St. Pölten)
"997,70 €",3 Zi.,64.22 m²,locationWien (Donaustadt)
829 €,2 Zi.,49.66 m²,locationWien (Brigittenau)
1.590 €,2 Zi.,73.33 m²,locationWien (Innere Stadt)
"1.419,60 €",2.5 Zi.,88.51 m²,locationWien (Döbling)
730 €,2 Zi.,33.8 m²,locationWien (Favoriten)
730 €,2 Zi.,36 m²,locationWien (Favoriten)
"898,98 €",2 Zi.,51.5 m²,locationWien (Brigittenau)
1.250 €,2 Zi.,84.66 m²,locationSankt Johann im Pongau
948 €,2 Zi.,48.78 m²,locationWien (Alsergrund)
1.349 €,3 Zi.,67.8 m²,locationWien (Alsergrund)
"1.050,19 €",2 Zi.,74 m²,locationWien (Alsergrund)
"1.029,92 €",3 Zi.,63.01 m²,locationWien (Ottakring)
1.325 €,3 Zi.,65.92 m²,locationWien (Favoriten)
1.190 €,4.5 Zi.,116.37 m²,locationKössen
"1.013,82 €",3 Zi.,63.13 m²,locationWien (Ottakring)
"753,05 €",2 Zi.,64.42 m²,locationGänserndorf
1.090 €,3 Zi.,108 m²,locationDornbirn
"735,13 €",1 Zi.,48 m²,locationWien (Brigittenau)
"844,98 €",2 Zi.,42.15 m²,locationWien (Meidling)
690 €,3 Zi.,95 m²,locationKössen
"1.932,90 €",2 Zi.,64.06 m²,locationWien (Neubau)
"958,09 €",3 Zi.,74.19 m²,locationGraz (Gries)
"806,19 €",2 Zi.,65.16 m²,locationGraz (Gries)
"841,26 €",2 Zi.,68.32 m²,locationGraz (Gries)
1.330 €,3 Zi.,72.18 m²,locationWien (Liesing)
1.320 €,3 Zi.,68.15 m²,locationWien (Liesing)
1.299 €,3 Zi.,70.3 m²,locationWien (Liesing)
1.299 €,3 Zi.,70.3 m²,locationWien (Liesing)
855 €,2 Zi.,48.35 m²,locationWien (Liesing)
855 €,2 Zi.,48.35 m²,locationWien (Liesing)
1.420 €,4 Zi.,77.16 m²,locationWien (Liesing)
845 €,2 Zi.,48.96 m²,locationWien (Liesing)
1.330 €,3 Zi.,72.18 m²,locationWien (Liesing)
1.320 €,3 Zi.,68.15 m²,locationWien (Liesing)
1.420 €,4 Zi.,77.2 m²,locationWien (Liesing)
1.299 €,3 Zi.,70.3 m²,locationWien (Liesing)
1.299 €,3 Zi.,70.3 m²,locationWien (Liesing)
855 €,2 Zi.,48.35 m²,locationWien (Liesing)
855 €,2 Zi.,48.35 m²,locationWien (Liesing)
845 €,2 Zi.,48.35 m²,locationWien (Liesing)
1.420 €,4 Zi.,77.16 m²,locationWien (Liesing)
855 €,2 Zi.,48.35 m²,locationWien (Liesing)
845 €,2 Zi.,48.96 m²,locationWien (Liesing)
855 €,2 Zi.,48.35 m²,locationWien (Liesing)
"1.239,41 €",3 Zi.,72 m²,locationWattens
"1.693,12 €",3 Zi.,104 m²,locationWien (Alsergrund)
1.060 €,3 Zi.,72.92 m²,locationWien (Simmering)
2.490 €,3 Zi.,96.01 m²,locationWien (Penzing)
"934,62 €",2 Zi.,55.87 m²,locationWien (Simmering)
"693,47 €",2 Zi.,68.3 m²,locationLinz (Waldegg)
1.900 €,3 Zi.,110 m²,locationWien (Donaustadt)
"3.422,63 €",5 Zi.,162 m²,"locationWien,Innere Stadt (Innere Stadt)"
740 €,1.5 Zi.,45 m²,locationWien(Stadt) (Ottakring)
4.345 €,5 Zi.,155.3 m²,locationWien (Währing)
"614,21 €",2 Zi.,48.71 m²,locationGraz (Gries)
1.999 €,3 Zi.,95.63 m²,locationWien (Innere Stadt)
"1.010,28 €",2 Zi.,62.95 m²,locationWien (Simmering)
"1.081,06 €",2 Zi.,51.92 m²,locationWien (Liesing)
"695,77 €",2 Zi.,50.98 m²,locationGraz (Gries)
"976,76 €",2 Zi.,89.44 m²,locationGraz (Gries)
"3.422,63 €",4 Zi.,162 m²,locationWien (Innere Stadt)
710 €,2.5 Zi.,60 m²,locationGraz (Eggenberg)
1.660 €,3 Zi.,82 m²,locationAurach bei Kitzbühel
1.400 €,1 Zi.,93.8 m²,locationWien (Simmering)
"1.867,80 €",3 Zi.,79.87 m²,"locationGraz,08.Bez.:Sankt Peter (Liebenau)"
"899,50 €",3 Zi.,81.17 m²,locationKorneuburg
"1.041,95 €",3 Zi.,87.3 m²,locationSteyr (Steyr)
"2.343,16 €",3.5 Zi.,137.6 m²,locationWien (Wieden)
"958,19 €",2 Zi.,75.62 m²,locationGraz (Straßgang)
799 €,3 Zi.,60 m²,locationSt. Pölten (St. Pölten)
849 €,2 Zi.,47.97 m²,locationWien (Floridsdorf)
699 €,2 Zi.,43 m²,locationWien (Meidling)
1.250 €,3 Zi.,64.28 m²,locationWeiden am See
"651,57 €",2 Zi.,52.45 m²,locationStraß im Straßertale
"737,66 €",2 Zi.,54.55 m²,locationWien (Floridsdorf)
1.199 €,4 Zi.,83.14 m²,locationWien (Landstraße)
749 €,2.5 Zi.,60 m²,locationLinz (Pöstlingberg)
"899,82 €",2 Zi.,,"locationWien,Floridsdorf (Floridsdorf)"
"894,74 €",2 Zi.,63.91 m²,locationThalgau
"910,29 €",3 Zi.,70.48 m²,locationGraz (Straßgang)
1.299 €,3 Zi.,80 m²,locationWien (Donaustadt)
1.099 €,2.5 Zi.,83.87 m²,"locationWien,Brigittenau (Brigittenau)"
692 €,2 Zi.,55.32 m²,locationHürm
779 €,1 Zi.,32.59 m²,locationWien (Floridsdorf)
829 €,2 Zi.,42.98 m²,locationWien (Floridsdorf)
959 €,2 Zi.,37.23 m²,locationWien (Floridsdorf)
1.099 €,2 Zi.,46.71 m²,locationWien (Floridsdorf)
1.249 €,3 Zi.,54.06 m²,locationWien (Floridsdorf)
"929,01 €",2 Zi.,34.66 m²,locationWien (Floridsdorf)
1.649 €,4 Zi.,70.31 m²,locationWien (Floridsdorf)
849 €,2 Zi.,34.75 m²,locationWien (Floridsdorf)
849 €,2 Zi.,35.32 m²,locationWien (Floridsdorf)
849 €,2 Zi.,35.32 m²,locationWien (Floridsdorf)
"848,99 €",2 Zi.,35.48 m²,locationWien (Floridsdorf)
"828,99 €",2 Zi.,35.73 m²,locationWien (Floridsdorf)
799 €,2 Zi.,36.5 m²,locationWien (Floridsdorf)
829 €,2 Zi.,36.62 m²,locationWien (Floridsdorf)
"828,99 €",2 Zi.,36.61 m²,locationWien (Floridsdorf)
"969,01 €",2 Zi.,41.67 m²,locationWien (Floridsdorf)
949 €,2 Zi.,37.42 m²,locationWien (Floridsdorf)
959 €,2 Zi.,39.38 m²,locationWien (Floridsdorf)
999 €,2 Zi.,40.37 m²,locationWien (Floridsdorf)
1.075 €,2 Zi.,43.54 m²,locationWien (Floridsdorf)
969 €,2 Zi.,38.62 m²,locationWien (Floridsdorf)
"819,01 €",2 Zi.,41.52 m²,locationWien (Floridsdorf)
959 €,2 Zi.,42.92 m²,locationWien (Floridsdorf)
769 €,2 Zi.,42.97 m²,locationWien (Floridsdorf)
"778,99 €",2 Zi.,41.93 m²,locationWien (Floridsdorf)
"799,01 €",2 Zi.,43.05 m²,locationWien (Floridsdorf)
749 €,2 Zi.,33.56 m²,locationWien (Floridsdorf)
749 €,2 Zi.,35.22 m²,locationWien (Floridsdorf)
749 €,2 Zi.,35.01 m²,locationWien (Floridsdorf)
759 €,2 Zi.,37.21 m²,locationWien (Floridsdorf)
"818,99 €",2 Zi.,46.52 m²,locationWien (Floridsdorf)
759 €,2 Zi.,39.38 m²,locationWien (Floridsdorf)
759 €,2 Zi.,40.05 m²,locationWien (Floridsdorf)
729 €,2 Zi.,35.32 m²,locationWien (Floridsdorf)
"729,01 €",2 Zi.,35.65 m²,locationWien (Floridsdorf)
745 €,2 Zi.,35.73 m²,locationWien (Floridsdorf)
759 €,2 Zi.,41.87 m²,locationWien (Floridsdorf)
759 €,2 Zi.,41.77 m²,locationWien (Floridsdorf)
749 €,2 Zi.,36.62 m²,locationWien (Floridsdorf)
"768,99 €",2 Zi.,41.72 m²,locationWien (Floridsdorf)
759 €,2 Zi.,37.76 m²,locationWien (Floridsdorf)
759 €,2 Zi.,39.64 m²,locationWien (Floridsdorf)
759 €,2 Zi.,37.79 m²,locationWien (Floridsdorf)
785 €,2 Zi.,38.23 m²,locationWien (Floridsdorf)
749 €,2 Zi.,40.17 m²,locationWien (Floridsdorf)
879 €,2 Zi.,48.18 m²,locationWien (Floridsdorf)
"798,99 €",2 Zi.,42.97 m²,locationWien (Floridsdorf)
809 €,2 Zi.,41.99 m²,locationWien (Floridsdorf)
"829,01 €",2 Zi.,43.04 m²,locationWien (Floridsdorf)
779 €,2 Zi.,33.56 m²,locationWien (Floridsdorf)
779 €,2 Zi.,35.11 m²,locationWien (Floridsdorf)
"778,99 €",2 Zi.,35.01 m²,locationWien (Floridsdorf)
"789,01 €",2 Zi.,37.23 m²,locationWien (Floridsdorf)
849 €,2 Zi.,45.95 m²,locationWien (Floridsdorf)
789 €,2 Zi.,39.4 m²,locationWien (Floridsdorf)
789 €,2 Zi.,40.05 m²,locationWien (Floridsdorf)
759 €,2 Zi.,35.32 m²,locationWien (Floridsdorf)
759 €,2 Zi.,35.66 m²,locationWien (Floridsdorf)
779 €,2 Zi.,35.73 m²,locationWien (Floridsdorf)
789 €,2 Zi.,41.86 m²,locationWien (Floridsdorf)
"788,99 €",2 Zi.,41.77 m²,locationWien (Floridsdorf)
789 €,2 Zi.,36.6 m²,locationWien (Floridsdorf)
799 €,2 Zi.,41.72 m²,locationWien (Floridsdorf)
789 €,2 Zi.,37.91 m²,locationWien (Floridsdorf)
"789,01 €",2 Zi.,39.75 m²,locationWien (Floridsdorf)
814 €,2 Zi.,38.37 m²,locationWien (Floridsdorf)
789 €,2 Zi.,35.04 m²,locationWien (Floridsdorf)
